"ID";"Sex";"Age";"Periods";"TotalSuicides_1";"Unmarried_2";"Married_3";"Widowed_4";"Divorced_5";"HangingStrangulation_6";"DrugsMedicinesAlcohol_7";"TrainMetro_8";"Drowning_9";"JumpingFromHeight_10"
"674";"3000   ";"10000";"1976JJ00";"     813";"     252";"     391";"     100";"      70";"     336";"     148";"";"     120";"      60"
"675";"3000   ";"10000";"1977JJ00";"     794";"     271";"     352";"      87";"      84";"     354";"     131";"";"     113";"      47"
"676";"3000   ";"10000";"1978JJ00";"     769";"     262";"     340";"      87";"      80";"     334";"     113";"";"      86";"      64"
"677";"3000   ";"10000";"1979JJ00";"     821";"     264";"     392";"      88";"      77";"     371";"      96";"      67";"     105";"      65"
"678";"3000   ";"10000";"1980JJ00";"     901";"     322";"     395";"     100";"      84";"     396";"     112";"      92";"     126";"      65"
"679";"3000   ";"10000";"1981JJ00";"     865";"     302";"     392";"      87";"      84";"     365";"     122";"      91";"     104";"      54"
"680";"3000   ";"10000";"1982JJ00";"     923";"     305";"     442";"      95";"      81";"     405";"     114";"      99";"      94";"      65"
"681";"3000   ";"10000";"1983JJ00";"    1039";"     357";"     470";"     101";"     111";"     428";"     122";"     125";"     122";"      77"
"682";"3000   ";"10000";"1984JJ00";"    1083";"     395";"     458";"      95";"     135";"     470";"     137";"     111";"     107";"      99"
"683";"3000   ";"10000";"1985JJ00";"    1048";"     411";"     399";"      88";"     150";"     472";"     125";"     118";"      94";"      76"
"684";"3000   ";"10000";"1986JJ00";"     998";"     373";"     396";"      87";"     142";"     451";"     108";"     108";"      91";"      84"
"685";"3000   ";"10000";"1987JJ00";"     995";"     386";"     394";"      89";"     126";"     467";"     101";"     115";"      74";"      77"
"686";"3000   ";"10000";"1988JJ00";"     965";"     372";"     368";"     107";"     118";"     405";"      90";"     119";"     106";"      92"
"687";"3000   ";"10000";"1989JJ00";"     953";"     402";"     343";"      77";"     131";"     418";"      95";"     131";"      73";"      95"
"688";"3000   ";"10000";"1990JJ00";"     909";"     376";"     310";"      83";"     140";"     416";"      76";"     111";"      86";"      86"
"689";"3000   ";"10000";"1991JJ00";"    1033";"     427";"     381";"      95";"     130";"     428";"      91";"     110";"      90";"      97"
"690";"3000   ";"10000";"1992JJ00";"    1041";"     426";"     383";"      84";"     148";"     433";"     114";"     146";"      92";"      91"
"691";"3000   ";"10000";"1993JJ00";"    1020";"     442";"     354";"      67";"     157";"     442";"     118";"     140";"      72";"      87"
"692";"3000   ";"10000";"1994JJ00";"    1084";"     443";"     425";"      76";"     140";"     506";"     135";"     139";"      87";"      55"
"693";"3000   ";"10000";"1995JJ00";"    1000";"     446";"     348";"      61";"     145";"     448";"     116";"     118";"      70";"      88"
"694";"3000   ";"10000";"1996JJ00";"    1043";"     438";"     359";"      79";"     167";"     502";"     137";"     111";"      58";"      82"
"695";"3000   ";"10000";"1997JJ00";"    1042";"     436";"     357";"      79";"     170";"     484";"     132";"     112";"      72";"      76"
"696";"3000   ";"10000";"1998JJ00";"    1002";"     440";"     299";"      90";"     173";"     497";"     113";"     117";"      74";"      61"
"697";"3000   ";"10000";"1999JJ00";"    1015";"     444";"     324";"      71";"     176";"     468";"     129";"     115";"      70";"      82"
"698";"3000   ";"10000";"2000JJ00";"     999";"     434";"     329";"      80";"     156";"     489";"     110";"     115";"      80";"      81"
"699";"3000   ";"10000";"2001JJ00";"    1010";"     423";"     342";"      70";"     175";"     460";"     115";"     126";"      74";"      89"
"700";"3000   ";"10000";"2002JJ00";"    1062";"     475";"     358";"      62";"     167";"     520";"     126";"     114";"      64";"      95"
"701";"3000   ";"10000";"2003JJ00";"    1016";"     426";"     338";"      55";"     197";"     527";"     105";"     104";"      54";"      95"
"702";"3000   ";"10000";"2004JJ00";"    1022";"     459";"     315";"      65";"     183";"     504";"     127";"     112";"      65";"      76"
"703";"3000   ";"10000";"2005JJ00";"    1073";"     489";"     332";"      60";"     192";"     528";"     132";"     127";"      67";"      75"
"704";"3000   ";"10000";"2006JJ00";"    1046";"     458";"     326";"      81";"     181";"     532";"     125";"     117";"      59";"      92"
"705";"3000   ";"10000";"2007JJ00";"     943";"     398";"     315";"      63";"     167";"     433";"     136";"     143";"      51";"      61"
"706";"3000   ";"10000";"2008JJ00";"     988";"     455";"     306";"      59";"     168";"     503";"     147";"      99";"      60";"      68"
"707";"3000   ";"10000";"2009JJ00";"    1064";"     468";"     342";"      65";"     189";"     518";"     130";"     139";"      54";"      77"
"708";"3000   ";"10000";"2010JJ00";"    1124";"     485";"     375";"      80";"     184";"     569";"     134";"     129";"      63";"      85"
"709";"3000   ";"10000";"2011JJ00";"    1136";"     497";"     376";"      65";"     198";"     559";"     148";"     151";"      65";"      85"
"710";"3000   ";"10000";"2012JJ00";"    1186";"     558";"     372";"      67";"     189";"     590";"     161";"     129";"      70";"      88"
"711";"3000   ";"10000";"2013JJ00";"    1308";"     549";"     454";"      75";"     230";"     730";"     142";"     125";"      62";"      91"
"712";"3000   ";"10000";"2014JJ00";"    1250";"     567";"     420";"      73";"     190";"     659";"     162";"     128";"      67";"      91"
"713";"3000   ";"10000";"2015JJ00";"    1280";"     557";"     383";"      87";"     253";"     653";"     191";"     144";"      66";"      77"
"714";"3000   ";"10000";"2016JJ00";"    1279";"     583";"     393";"      74";"     229";"     660";"     180";"     140";"      64";"      93"
"715";"3000   ";"10000";"2017JJ00";"    1304";"     625";"     370";"      82";"     227";"     700";"     161";"     142";"      68";"      78"
"716";"3000   ";"10000";"2018JJ00";"    1176";"     557";"     356";"      63";"     200";"     606";"     151";"     119";"      55";"      91"
"717";"3000   ";"10000";"2019JJ00";"    1232";"     560";"     383";"     101";"     188";"     637";"     157";"     129";"      57";"      95"
"718";"3000   ";"10000";"2020JJ00";"    1228";"     591";"     354";"      82";"     201";"     605";"     179";"     131";"      52";"      83"
"719";"3000   ";"10000";"2021JJ00";"    1295";"     647";"     347";"      81";"     220";"     663";"     135";"     133";"      54";"      93"
"720";"3000   ";"41400";"1950JJ00";"      16";"      16";"       0";"       0";"       0";"       9";"       1";"";"       1";"       0"
"721";"3000   ";"41400";"1951JJ00";"      10";"      10";"       0";"       0";"       0";"       8";"       0";"";"       1";"       1"
"722";"3000   ";"41400";"1952JJ00";"       9";"       9";"       0";"       0";"       0";"       5";"       0";"";"       0";"       0"
"723";"3000   ";"41400";"1953JJ00";"      12";"      11";"       1";"       0";"       0";"       8";"       0";"";"       1";"       0"
"724";"3000   ";"41400";"1954JJ00";"      14";"      13";"       1";"       0";"       0";"       8";"       0";"";"       1";"       0"
"725";"3000   ";"41400";"1955JJ00";"       6";"       6";"       0";"       0";"       0";"       3";"       0";"";"       0";"       0"
"726";"3000   ";"41400";"1956JJ00";"      12";"      12";"       0";"       0";"       0";"       5";"       1";"";"       1";"       0"
"727";"3000   ";"41400";"1957JJ00";"      10";"      10";"       0";"       0";"       0";"       9";"       0";"";"       0";"       0"
"728";"3000   ";"41400";"1958JJ00";"      12";"      12";"       0";"       0";"       0";"       5";"       0";"";"       1";"       0"
"729";"3000   ";"41400";"1959JJ00";"      15";"      15";"       0";"       0";"       0";"       7";"       1";"";"       2";"       0"
"730";"3000   ";"41400";"1960JJ00";"      13";"      13";"       0";"       0";"       0";"       5";"       0";"";"       3";"       0"
"731";"3000   ";"41400";"1961JJ00";"      10";"      10";"       0";"       0";"       0";"       6";"       1";"";"       0";"       0"
"732";"3000   ";"41400";"1962JJ00";"      19";"      19";"       0";"       0";"       0";"      11";"       3";"";"       2";"       0"
"733";"3000   ";"41400";"1963JJ00";"      21";"      21";"       0";"       0";"       0";"       8";"       2";"";"       1";"       0"
"734";"3000   ";"41400";"1964JJ00";"      25";"      25";"       0";"       0";"       0";"       7";"       3";"";"       1";"       0"
"735";"3000   ";"41400";"1965JJ00";"      14";"      14";"       0";"       0";"       0";"       4";"       2";"";"       5";"       0"
"736";"3000   ";"41400";"1966JJ00";"      27";"      27";"       0";"       0";"       0";"      13";"       1";"";"       3";"       1"
"737";"3000   ";"41400";"1967JJ00";"      25";"      25";"       0";"       0";"       0";"      16";"       0";"";"       2";"       2"
"738";"3000   ";"41400";"1968JJ00";"      20";"      20";"       0";"       0";"       0";"       7";"       5";"";"       1";"       1"
"739";"3000   ";"41400";"1969JJ00";"      27";"      27";"       0";"       0";"       0";"      12";"       6";"";"       1";"       2"
"740";"3000   ";"41400";"1970JJ00";"      27";"      27";"       0";"       0";"       0";"      17";"       5";"";"       1";"       1"
"741";"3000   ";"41400";"1971JJ00";"      28";"      28";"       0";"       0";"       0";"      11";"       4";"";"       3";"       2"
"742";"3000   ";"41400";"1972JJ00";"      23";"      23";"       0";"       0";"       0";"      10";"       4";"";"       0";"       5"
"743";"3000   ";"41400";"1973JJ00";"      27";"      27";"       0";"       0";"       0";"      17";"       3";"";"       0";"       1"
"744";"3000   ";"41400";"1974JJ00";"      44";"      44";"       0";"       0";"       0";"      26";"       7";"";"       1";"       3"
"745";"3000   ";"41400";"1975JJ00";"      35";"      35";"       0";"       0";"       0";"      17";"       5";"";"       1";"       4"
"746";"3000   ";"41400";"1976JJ00";"      24";"      24";"       0";"       0";"       0";"      13";"       4";"";"       0";"       2"
"747";"3000   ";"41400";"1977JJ00";"      34";"      34";"       0";"       0";"       0";"      21";"       0";"";"       2";"       3"
"748";"3000   ";"41400";"1978JJ00";"      35";"      35";"       0";"       0";"       0";"      18";"       5";"";"       0";"       1"
"749";"3000   ";"41400";"1979JJ00";"      29";"      29";"       0";"       0";"       0";"      13";"       8";"       1";"       0";"       5"
"750";"3000   ";"41400";"1980JJ00";"      26";"      26";"       0";"       0";"       0";"      16";"       2";"       2";"       1";"       4"
"751";"3000   ";"41400";"1981JJ00";"      25";"      25";"       0";"       0";"       0";"      16";"       1";"       5";"       2";"       1"
"752";"3000   ";"41400";"1982JJ00";"      34";"      34";"       0";"       0";"       0";"      19";"       2";"       3";"       1";"       3"
"753";"3000   ";"41400";"1983JJ00";"      27";"      27";"       0";"       0";"       0";"      17";"       2";"       4";"       0";"       3"
"754";"3000   ";"41400";"1984JJ00";"      30";"      30";"       0";"       0";"       0";"      16";"       2";"       4";"       0";"       5"
"755";"3000   ";"41400";"1985JJ00";"      41";"      41";"       0";"       0";"       0";"      22";"       6";"       9";"       0";"       2"
"756";"3000   ";"41400";"1986JJ00";"      29";"      29";"       0";"       0";"       0";"      13";"       0";"       9";"       0";"       4"
"757";"3000   ";"41400";"1987JJ00";"      35";"      35";"       0";"       0";"       0";"      16";"       2";"       8";"       0";"       6"
"758";"3000   ";"41400";"1988JJ00";"      25";"      25";"       0";"       0";"       0";"      18";"       0";"       1";"       1";"       2"
"759";"3000   ";"41400";"1989JJ00";"      31";"      31";"       0";"       0";"       0";"      12";"       1";"       7";"       0";"       6"
